source_ref,target_ref,relation,confidence,note,element_text
AI.II.G.S3,risk-management,explanation,auto,from the Task G References line,"Identify the requirements for operating in SUA or within a TFR. Identify and comply with special air traffic rules (SATR) and SFRA operations, if applicable."
AI.II.H.K1,ac-91-78a,guidance,auto,from the Task H References line,"Ground-based navigation (identification, orientation, course determination, equipment, tests, regulations, interference, appropriate use of navigation data, and signal integrity)."
AI.II.H.K1,afh,explanation,auto,from the Task H References line,"Ground-based navigation (identification, orientation, course determination, equipment, tests, regulations, interference, appropriate use of navigation data, and signal integrity)."
AI.II.H.K1,aim:ch01-s01,guidance,verified,"PHAK ch16 navigation and AIM 1-1 navigation aids cover VOR identification, orientation, and checks. Task H lists no CFR part","Ground-based navigation (identification, orientation, course determination, equipment, tests, regulations, interference, appropriate use of navigation data, and signal integrity)."
AI.II.H.K1,aviation-instructor,explanation,auto,from the Task H References line,"Ground-based navigation (identification, orientation, course determination, equipment, tests, regulations, interference, appropriate use of navigation data, and signal integrity)."
AI.II.H.K1,phak:ch16,explanation,verified,"PHAK ch16 navigation and AIM 1-1 navigation aids cover VOR identification, orientation, and checks. Task H lists no CFR part","Ground-based navigation (identification, orientation, course determination, equipment, tests, regulations, interference, appropriate use of navigation data, and signal integrity)."
AI.II.H.K1,risk-management,explanation,auto,from the Task H References line,"Ground-based navigation (identification, orientation, course determination, equipment, tests, regulations, interference, appropriate use of navigation data, and signal integrity)."
AI.II.H.K2,ac-91-78a,guidance,auto,from the Task H References line,"Satellite-based navigation (e.g., equipment, regulations, authorized use of databases, and Receiver Autonomous Integrity Monitoring (RAIM))."
AI.II.H.K2,afh,explanation,auto,from the Task H References line,"Satellite-based navigation (e.g., equipment, regulations, authorized use of databases, and Receiver Autonomous Integrity Monitoring (RAIM))."
AI.II.H.K2,aim:ch01-s01,guidance,verified,"GPS equipment, databases, and RAIM are in PHAK ch16 and AIM 1-1","Satellite-based navigation (e.g., equipment, regulations, authorized use of databases, and Receiver Autonomous Integrity Monitoring (RAIM))."
AI.II.H.K2,aviation-instructor,explanation,auto,from the Task H References line,"Satellite-based navigation (e.g., equipment, regulations, authorized use of databases, and Receiver Autonomous Integrity Monitoring (RAIM))."
AI.II.H.K2,phak:ch16,explanation,verified,"GPS equipment, databases, and RAIM are in PHAK ch16 and AIM 1-1","Satellite-based navigation (e.g., equipment, regulations, authorized use of databases, and Receiver Autonomous Integrity Monitoring (RAIM))."
AI.II.H.K2,risk-management,explanation,auto,from the Task H References line,"Satellite-based navigation (e.g., equipment, regulations, authorized use of databases, and Receiver Autonomous Integrity Monitoring (RAIM))."
AI.II.H.K3,ac-91-78a,guidance,auto,from the Task H References line,"Radar assistance to visual flight rules (VFR) aircraft (e.g., operations, equipment, available services, traffic advisories)."
AI.II.H.K3,afh,explanation,auto,from the Task H References line,"Radar assistance to visual flight rules (VFR) aircraft (e.g., operations, equipment, available services, traffic advisories)."
AI.II.H.K3,aim:ch04-s01,guidance,verified,Radar traffic advisory service to VFR aircraft is AIM 4-1; the radar and ADS-B systems are AIM 4-5,"Radar assistance to visual flight rules (VFR) aircraft (e.g., operations, equipment, available services, traffic advisories)."
AI.II.H.K3,aim:ch04-s05,guidance,verified,Radar traffic advisory service to VFR aircraft is AIM 4-1; the radar and ADS-B systems are AIM 4-5,"Radar assistance to visual flight rules (VFR) aircraft (e.g., operations, equipment, available services, traffic advisories)."
AI.II.H.K3,aviation-instructor,explanation,auto,from the Task H References line,"Radar assistance to visual flight rules (VFR) aircraft (e.g., operations, equipment, available services, traffic advisories)."
AI.II.H.K3,phak,explanation,auto,from the Task H References line,"Radar assistance to visual flight rules (VFR) aircraft (e.g., operations, equipment, available services, traffic advisories)."
AI.II.H.K3,risk-management,explanation,auto,from the Task H References line,"Radar assistance to visual flight rules (VFR) aircraft (e.g., operations, equipment, available services, traffic advisories)."
AI.II.H.K4,ac-91-78a,guidance,auto,from the Task H References line,"Transponder (Mode(s) A, C, and S) and Automatic Dependent Surveillance-Broadcast (ADS-B). 15"
AI.II.H.K4,afh,explanation,auto,from the Task H References line,"Transponder (Mode(s) A, C, and S) and Automatic Dependent Surveillance-Broadcast (ADS-B). 15"
AI.II.H.K4,aim:ch04-s01,guidance,verified,Transponder and ADS-B Out operation is AIM 4-1; surveillance system detail is AIM 4-5,"Transponder (Mode(s) A, C, and S) and Automatic Dependent Surveillance-Broadcast (ADS-B). 15"
AI.II.H.K4,aim:ch04-s05,guidance,verified,Transponder and ADS-B Out operation is AIM 4-1; surveillance system detail is AIM 4-5,"Transponder (Mode(s) A, C, and S) and Automatic Dependent Surveillance-Broadcast (ADS-B). 15"
AI.II.H.K4,aviation-instructor,explanation,auto,from the Task H References line,"Transponder (Mode(s) A, C, and S) and Automatic Dependent Surveillance-Broadcast (ADS-B). 15"
AI.II.H.K4,phak,explanation,auto,from the Task H References line,"Transponder (Mode(s) A, C, and S) and Automatic Dependent Surveillance-Broadcast (ADS-B). 15"
AI.II.H.K4,risk-management,explanation,auto,from the Task H References line,"Transponder (Mode(s) A, C, and S) and Automatic Dependent Surveillance-Broadcast (ADS-B). 15"
AI.II.H.R1,ac-91-78a,guidance,auto,from the Task H References line,Management of automated navigation and autoflight systems.
AI.II.H.R1,afh,explanation,auto,from the Task H References line,Management of automated navigation and autoflight systems.
AI.II.H.R1,aim,guidance,auto,from the Task H References line,Management of automated navigation and autoflight systems.
AI.II.H.R1,aviation-instructor,explanation,auto,from the Task H References line,Management of automated navigation and autoflight systems.
AI.II.H.R1,phak,explanation,auto,from the Task H References line,Management of automated navigation and autoflight systems.
AI.II.H.R1,risk-management:ch07,explanation,verified,RMH ch7 is automation and flight path management,Management of automated navigation and autoflight systems.
AI.II.H.R2,ac-91-78a,guidance,auto,from the Task H References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.H.R2,afh,explanation,auto,from the Task H References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.H.R2,aim,guidance,auto,from the Task H References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.H.R2,aviation-instructor:ch10,explanation,verified,Error and attention management is RMH ch6; distraction while instructing is AIH ch10,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.H.R2,phak,explanation,auto,from the Task H References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.H.R2,risk-management:ch06,explanation,verified,Error and attention management is RMH ch6; distraction while instructing is AIH ch10,"Distractions, task prioritization, loss of situational awareness, or disorientation."
AI.II.H.R3,ac-91-78a,guidance,auto,from the Task H References line,Limitations of the navigation system in use.
AI.II.H.R3,afh,explanation,auto,from the Task H References line,Limitations of the navigation system in use.
AI.II.H.R3,aim:ch01-s01,guidance,verified,Service volume and system limitations are in PHAK ch16 and AIM 1-1,Limitations of the navigation system in use.
AI.II.H.R3,aviation-instructor,explanation,auto,from the Task H References line,Limitations of the navigation system in use.
AI.II.H.R3,phak:ch16,explanation,verified,Service volume and system limitations are in PHAK ch16 and AIM 1-1,Limitations of the navigation system in use.
AI.II.H.R3,risk-management,explanation,auto,from the Task H References line,Limitations of the navigation system in use.
AI.II.H.R4,ac-91-78a,guidance,auto,from the Task H References line,Loss of a navigation signal.
AI.II.H.R4,afh,explanation,auto,from the Task H References line,Loss of a navigation signal.
AI.II.H.R4,aim:ch01-s01,guidance,verified,"Loss of signal, flags, and GPS outages are described in AIM 1-1 and PHAK ch16",Loss of a navigation signal.
AI.II.H.R4,aviation-instructor,explanation,auto,from the Task H References line,Loss of a navigation signal.
AI.II.H.R4,phak:ch16,explanation,verified,"Loss of signal, flags, and GPS outages are described in AIM 1-1 and PHAK ch16",Loss of a navigation signal.
AI.II.H.R4,risk-management,explanation,auto,from the Task H References line,Loss of a navigation signal.
AI.II.H.R5,ac-91-78a,guidance,auto,from the Task H References line,"Use of an electronic flight bag (EFB), if used."
AI.II.H.R5,afh,explanation,auto,from the Task H References line,"Use of an electronic flight bag (EFB), if used."
AI.II.H.R5,aim,guidance,auto,from the Task H References line,"Use of an electronic flight bag (EFB), if used."
AI.II.H.R5,aviation-instructor,explanation,auto,from the Task H References line,"Use of an electronic flight bag (EFB), if used."
AI.II.H.R5,phak,explanation,auto,from the Task H References line,"Use of an electronic flight bag (EFB), if used."
AI.II.H.R5,risk-management:ch07,explanation,verified,EFB use is part of automation and flight path management in RMH ch7,"Use of an electronic flight bag (EFB), if used."
AI.II.H.S1,ac-91-78a,guidance,auto,from the Task H References line,Use an airborne electronic navigation system.
AI.II.H.S1,afh,explanation,auto,from the Task H References line,Use an airborne electronic navigation system.
AI.II.H.S1,aim,guidance,auto,from the Task H References line,Use an airborne electronic navigation system.
AI.II.H.S1,aviation-instructor,explanation,auto,from the Task H References line,Use an airborne electronic navigation system.
