source_ref,target_ref,relation,confidence,note,element_text
PA.IV.C.K3,phak,explanation,auto,from the Task C References line,Appropriate airplane configuration. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 21
PA.IV.C.K3,risk-management,explanation,auto,from the Task C References line,Appropriate airplane configuration. Private Pilot for Airplane Category ACS (FAA-S-ACS-6C) 21
PA.IV.C.K4,afh:ch06,explanation,verified,PHAK aerodynamics of flight explains ground effect; AFH takeoff chapter applies it in the soft-field liftoff and acceleration,Ground effect.
PA.IV.C.K4,aim,guidance,auto,from the Task C References line,Ground effect.
PA.IV.C.K4,phak:ch05,explanation,verified,PHAK aerodynamics of flight explains ground effect; AFH takeoff chapter applies it in the soft-field liftoff and acceleration,Ground effect.
PA.IV.C.K4,risk-management,explanation,auto,from the Task C References line,Ground effect.
PA.IV.C.K5,afh:ch06,explanation,verified,AFH takeoff chapter covers transferring weight from the wheels to the wings on a soft surface,Importance of weight transfer from wheels to wings.
PA.IV.C.K5,aim,guidance,auto,from the Task C References line,Importance of weight transfer from wheels to wings.
PA.IV.C.K5,phak,explanation,auto,from the Task C References line,Importance of weight transfer from wheels to wings.
PA.IV.C.K5,risk-management,explanation,auto,from the Task C References line,Importance of weight transfer from wheels to wings.
PA.IV.C.K6,afh:ch06,explanation,verified,"PHAK aerodynamics of flight explains torque, P-factor, and slipstream; AFH takeoff chapter covers correcting for them at high power and low speed",Left turning tendencies.
PA.IV.C.K6,aim,guidance,auto,from the Task C References line,Left turning tendencies.
PA.IV.C.K6,phak:ch05,explanation,verified,"PHAK aerodynamics of flight explains torque, P-factor, and slipstream; AFH takeoff chapter covers correcting for them at high power and low speed",Left turning tendencies.
PA.IV.C.K6,risk-management,explanation,auto,from the Task C References line,Left turning tendencies.
PA.IV.C.R1,afh:ch06,explanation,verified,AFH takeoff chapter covers runway selection; PHAK aircraft performance gives takeoff distance; RMH personal minimums covers pilot capability,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.C.R1,aim,guidance,auto,from the Task C References line,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.C.R1,phak:ch11,explanation,verified,AFH takeoff chapter covers runway selection; PHAK aircraft performance gives takeoff distance; RMH personal minimums covers pilot capability,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.C.R1,risk-management:ch02,explanation,verified,AFH takeoff chapter covers runway selection; PHAK aircraft performance gives takeoff distance; RMH personal minimums covers pilot capability,"Selection of runway based on pilot capability, airplane performance and limitations, available distance, and wind."
PA.IV.C.R2,afh,explanation,auto,from the Task C References line,Effects of:
PA.IV.C.R2,aim,guidance,auto,from the Task C References line,Effects of:
PA.IV.C.R2,phak,explanation,auto,from the Task C References line,Effects of:
PA.IV.C.R2,risk-management,explanation,auto,from the Task C References line,Effects of:
PA.IV.C.R2a,afh:ch06,explanation,verified,AFH takeoff chapter covers crosswind technique on the takeoff roll,a. Crosswind
PA.IV.C.R2a,aim,guidance,auto,from the Task C References line,a. Crosswind
PA.IV.C.R2a,phak,explanation,auto,from the Task C References line,a. Crosswind
PA.IV.C.R2a,risk-management,explanation,auto,from the Task C References line,a. Crosswind
PA.IV.C.R2b,afh,explanation,auto,from the Task C References line,b. Windshear
PA.IV.C.R2b,aim:ch07-s01,guidance,verified,AIM meteorology section covers wind shear and microbursts; PHAK weather theory covers low level wind shear,b. Windshear
PA.IV.C.R2b,phak:ch12,explanation,verified,AIM meteorology section covers wind shear and microbursts; PHAK weather theory covers low level wind shear,b. Windshear
PA.IV.C.R2b,risk-management,explanation,auto,from the Task C References line,b. Windshear
PA.IV.C.R2c,afh:ch06,explanation,verified,AFH takeoff chapter warns against tailwind takeoffs; PHAK aircraft performance quantifies the penalty,c. Tailwind
PA.IV.C.R2c,aim,guidance,auto,from the Task C References line,c. Tailwind
PA.IV.C.R2c,phak:ch11,explanation,verified,AFH takeoff chapter warns against tailwind takeoffs; PHAK aircraft performance quantifies the penalty,c. Tailwind
PA.IV.C.R2c,risk-management,explanation,auto,from the Task C References line,c. Tailwind
PA.IV.C.R2d,afh,explanation,auto,from the Task C References line,d. Wake turbulence
PA.IV.C.R2d,aim:ch07-s04,guidance,verified,AIM wake turbulence section covers vortex behavior and takeoff avoidance,d. Wake turbulence
PA.IV.C.R2d,phak,explanation,auto,from the Task C References line,d. Wake turbulence
PA.IV.C.R2d,risk-management,explanation,auto,from the Task C References line,d. Wake turbulence
PA.IV.C.R2e,afh:ch06,explanation,verified,AFH takeoff chapter covers soft and rough surface effects; PHAK aircraft performance covers surface corrections,e. Takeoff surface/condition
PA.IV.C.R2e,aim,guidance,auto,from the Task C References line,e. Takeoff surface/condition
PA.IV.C.R2e,phak:ch11,explanation,verified,AFH takeoff chapter covers soft and rough surface effects; PHAK aircraft performance covers surface corrections,e. Takeoff surface/condition
PA.IV.C.R2e,risk-management,explanation,auto,from the Task C References line,e. Takeoff surface/condition
PA.IV.C.R3,afh,explanation,auto,from the Task C References line,"Abnormal operations, including planning for:"
PA.IV.C.R3,aim,guidance,auto,from the Task C References line,"Abnormal operations, including planning for:"
PA.IV.C.R3,phak,explanation,auto,from the Task C References line,"Abnormal operations, including planning for:"
PA.IV.C.R3,risk-management,explanation,auto,from the Task C References line,"Abnormal operations, including planning for:"
PA.IV.C.R3a,afh:ch06,explanation,verified,AFH takeoff chapter covers the abort decision; AFH emergency procedures covers the rejected takeoff,a. Rejected takeoff
PA.IV.C.R3a,afh:ch18,explanation,verified,AFH takeoff chapter covers the abort decision; AFH emergency procedures covers the rejected takeoff,a. Rejected takeoff
PA.IV.C.R3a,aim,guidance,auto,from the Task C References line,a. Rejected takeoff
PA.IV.C.R3a,phak,explanation,auto,from the Task C References line,a. Rejected takeoff
PA.IV.C.R3a,risk-management,explanation,auto,from the Task C References line,a. Rejected takeoff
PA.IV.C.R3b,afh:ch18,explanation,verified,AFH emergency procedures chapter covers engine failure after takeoff,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.C.R3b,aim,guidance,auto,from the Task C References line,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.C.R3b,phak,explanation,auto,from the Task C References line,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.C.R3b,risk-management,explanation,auto,from the Task C References line,b. Potential engine failure in takeoff/climb phase of flight
PA.IV.C.R4,afh:ch08,explanation,verified,AIM potential flight hazards covers see and avoid; AFH traffic pattern chapter covers collision avoidance near the runway,Collision hazards.
PA.IV.C.R4,aim:ch07-s06,guidance,verified,AIM potential flight hazards covers see and avoid; AFH traffic pattern chapter covers collision avoidance near the runway,Collision hazards.
PA.IV.C.R4,phak,explanation,auto,from the Task C References line,Collision hazards.
PA.IV.C.R4,risk-management,explanation,auto,from the Task C References line,Collision hazards.
PA.IV.C.R5,afh:ch05,explanation,verified,AFH upset prevention and recovery covers low altitude stall and spin awareness; RMH hazard identification frames CFIT as a hazard,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.C.R5,aim,guidance,auto,from the Task C References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.C.R5,phak,explanation,auto,from the Task C References line,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.C.R5,risk-management:ch03,explanation,verified,AFH upset prevention and recovery covers low altitude stall and spin awareness; RMH hazard identification frames CFIT as a hazard,"Low altitude maneuvering, including stall, spin, or controlled flight into terrain (CFIT)."
PA.IV.C.R6,afh,explanation,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.C.R6,aim,guidance,auto,from the Task C References line,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.C.R6,phak:ch02,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
PA.IV.C.R6,risk-management:ch06,explanation,verified,PHAK ADM covers task management and situational awareness; RMH threat and error management and in flight ADM cover distraction and workload,"Distractions, task prioritization, loss of situational awareness, or disorientation."
